shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.341,0.605,0.066,0.648,2017-18,NewHampshire
2pt Jumpers,0.271,0.358,0.04,0.373,2017-18,NewHampshire
3pt Shots,0.38799999999999996,0.332,0.002,0.332,2017-18,NewHampshire
