shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.342,0.597,0.124,0.682,2011-12
2pt Jumpers,0.312,0.33,0.047,0.34600000000000003,2011-12
3pt Shots,0.34600000000000003,0.303,0.003,0.304,2011-12
