name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Desean Murray,426.99999999999994,0.595,0.5429999999999999,0.515,0.645,0.282,0.46799999999999997,0.45,0.41100000000000003,0.016,0,NA,0.494,0.773,2015-16,Presbyterian
Reggie Dillard,248,0.47800000000000004,0.456,0.266,0.5,0.273,0.17300000000000001,0.326,0.214,0.56,0.317,0.909,0.222,0.655,2015-16,Presbyterian
Markus Terry,210,0.492,0.46,0.35700000000000004,0.547,0.317,0.252,0.34,0.278,0.39,0.305,0.84,0.371,0.6409999999999999,2015-16,Presbyterian
Ed Drew,157,0.54,0.465,0.631,0.515,0.353,0.306,0.396,0.526,0.064,0.2,1,0.465,0.836,2015-16,Presbyterian
Darius Moore,102,0.372,0.373,0.275,0.35700000000000004,0.4,0.20600000000000002,0.19,0,0.52,0.302,0.875,0.059000000000000004,0.33299999999999996,2015-16,Presbyterian
Will Adams,100,0.4690000000000001,0.445,0.1,0.4,0.5,0.12,0.5,0.33299999999999996,0.78,0.295,0.87,0.14,0.7859999999999999,2015-16,Presbyterian
Ruben Arroyo-Felix,96,0.468,0.45799999999999996,0.177,0.706,0.667,0.22899999999999998,0.364,0.375,0.594,0.281,1,0.146,0.5710000000000001,2015-16,Presbyterian
Austin Venable,95,0.538,0.516,0.695,0.5760000000000001,0.5529999999999999,0.305,0.379,0.545,0,NA,NA,0.263,0.68,2015-16,Presbyterian
Jaron Withers,79,0.358,0.32899999999999996,0.342,0.444,0.41700000000000004,0.19,0.133,0,0.46799999999999997,0.21600000000000003,0.875,0.354,0.5,2015-16,Presbyterian
John Majors II,74,0.5,0.5,0.797,0.5760000000000001,0.5589999999999999,0.203,0.2,0.667,0,NA,NA,0.514,0.474,2015-16,Presbyterian
Janeil Jenkins,70,0.6689999999999999,0.593,0.529,0.568,0.381,0.057,0.25,0,0.414,0.44799999999999995,0.615,0.5710000000000001,0.9,2015-16,Presbyterian
Davon Bell,65,0.459,0.392,0.6,0.436,0.11800000000000001,0.262,0.41200000000000003,0.14300000000000002,0.138,0.111,1,0.4,0.769,2015-16,Presbyterian
Stephen Osu,8,0.253,0.25,0.75,0.33299999999999996,0,0.25,0,NA,0,NA,NA,0.5,0.25,2015-16,Presbyterian
Charlie Inclan,6,0.33299999999999996,0.33299999999999996,0.5,0.667,0,0.33299999999999996,0,NA,0.16699999999999998,0,NA,0,NA,2015-16,Presbyterian
"II,JOHN",4,0.6699999999999999,0.75,1,0.75,0.667,0,NA,NA,0,NA,NA,0.25,0,2015-16,Presbyterian
Harrison Burton,2,0.33899999999999997,0.5,1,0.5,0,0,NA,NA,0,NA,NA,1,0,2015-16,Presbyterian
Total,1743,0.514,0.475,0.435,0.5579999999999999,0.35700000000000004,0.27699999999999997,0.379,0.377,0.28800000000000003,0.295,0.872,0.353,0.711,2015-16,Presbyterian
