name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Myles Cherry,16,0.126,0.126,0.688,0,0,NA,2019-20
Leo O'Boyle,8,0.14300000000000002,0.263,1,0.12,0.222,0.667,2019-20
Neal Quinn,6,0.098,0.067,0.4,0.022000000000000002,0,0,2019-20
Lukas Jarrett,4,0.063,0.043,0.5,0,0,NA,2019-20
Dylan Hastings,3,0.2,0.25,1,0,0,NA,2019-20
E.J. Stephens,2,0.015,0,0,0.006999999999999999,0.016,1,2019-20
Sean Good,2,0.14300000000000002,0.182,1,0,0,NA,2019-20
Kyle Stout,1,0.111,0.16699999999999998,1,0,0,NA,2019-20
Tyrone Perry,1,0,0,NA,0,0,NA,2019-20
Cal Reichwein,1,0,0,NA,0.33299999999999996,0,0,2019-20
Total,44,0.07200000000000001,0.077,0.703,0.012,0.015,0.5,2019-20
