name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Adrien Coleman,45,0.145,0.155,0.7440000000000001,0.047,0.053,0.33299999999999996,2012-13
Alex Smith,27,0.179,0.16899999999999998,0.619,0.13,0.14300000000000002,0.5,2012-13
Marc Mack,16,0.135,0.16699999999999998,0.6,0.153,0.12,0.273,2012-13
Javoris Bryant,14,0.14300000000000002,0.21600000000000003,0.727,0.019,0.018000000000000002,0.33299999999999996,2012-13
Paul Scotland,10,0.138,0.16,0.5,0.038,0,0,2012-13
Malik Jackson,8,0.304,0.353,0.857,0.032,0.1,1,2012-13
Brandon Stewart,6,0.308,0.33299999999999996,0.5,0.25,0,0,2012-13
Allen Dempster,5,0.133,0.125,0.5,0.17600000000000002,0.14300000000000002,0.33299999999999996,2012-13
Mikel Trapp,3,1,1,1,0.091,0.25,1,2012-13
Ricky Johnson,3,0.061,0.067,0.5,0.013999999999999999,0,0,2012-13
Myron Respress,2,0.25,0,0,1,NA,0,2012-13
Kevin Dukes,2,0.024,0,0,0,0,NA,2012-13
Total,141,0.14800000000000002,0.166,0.667,0.057,0.055999999999999994,0.324,2012-13
