name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Josh Nzeakor,39,0.22899999999999998,0.265,0.7709999999999999,0.105,0,0,2016-17
Colton Weisbrod,38,0.131,0.105,0.47100000000000003,0.054000000000000006,0,0,2016-17
Dorian Chatman,18,0.203,0.239,0.688,0.035,0.087,1,2016-17
Christian Albright,7,0.207,0.235,0.667,0.04,0,0,2016-17
Zjori Bosha,7,0.113,0.055999999999999994,0.28600000000000003,0,0,NA,2016-17
Marcus Owens,5,0.192,0.33299999999999996,0.6,0,0,NA,2016-17
Lincoln Davis,2,0.048,0.045,0.5,0,0,NA,2016-17
Joey Frenchwood,1,0.016,0.026000000000000002,1,0,0,NA,2016-17
Terrance Hubby,1,0.077,0.1,1,0,0,NA,2016-17
Tyrin Atwood,1,0.059000000000000004,0.111,1,0,0,NA,2016-17
Total,119,0.122,0.131,0.62,0.03,0.015,0.182,2016-17
