shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.42200000000000004,0.615,0.087,0.674,2016-17
2pt Jumpers,0.265,0.38,0.040999999999999995,0.396,2016-17
3pt Shots,0.314,0.322,0.012,0.326,2016-17
