name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Shaquille Hines,342,0.543,0.515,0.354,0.636,0.519,0.35100000000000003,0.375,0.778,0.295,0.35600000000000004,0.861,0.251,0.7440000000000001,2015-16
Dakota Slaughter,273,0.5680000000000001,0.546,0.19,0.6729999999999999,0.5710000000000001,0.245,0.44799999999999995,0.667,0.564,0.364,1,0.21600000000000003,0.746,2015-16
Antonio Green,261,0.52,0.508,0.08800000000000001,0.391,0.444,0.318,0.42200000000000004,0.457,0.594,0.381,0.898,0.138,0.667,2015-16
Dan Kimasa,254,0.494,0.451,0.484,0.569,0.657,0.47200000000000003,0.358,0.488,0.043,0.091,1,0.406,0.68,2015-16
J.J. Thompson,248,0.48900000000000005,0.45,0.41100000000000003,0.5,0.21600000000000003,0.23,0.298,0.11800000000000001,0.359,0.326,0.621,0.42700000000000005,0.6509999999999999,2015-16
Everett Osborne,138,0.43900000000000006,0.402,0.138,0.579,0.455,0.391,0.40700000000000003,0.682,0.47100000000000003,0.231,1,0.239,0.727,2015-16
Ot Elmore,53,0.459,0.425,0.075,0.5,1,0.151,0.125,0,0.774,0.317,1,0.18899999999999997,0.8,2015-16
Adonis Rwabigwi,52,0.521,0.5,0.6729999999999999,0.6,0.524,0.308,0.312,0.8,0.019,0,NA,0.6920000000000001,0.556,2015-16
Christopher Ikuenobe,44,0.533,0.523,0.591,0.615,0.75,0.409,0.389,0.5710000000000001,0,NA,NA,0.5,0.545,2015-16
Walter Jones,31,0.34099999999999997,0.306,0.29,0.222,0.5,0.29,0.33299999999999996,0.33299999999999996,0.419,0.231,1,0.484,0.467,2015-16
Nick Dixon,14.000000000000002,0.24600000000000005,0.14300000000000002,0.429,0.33299999999999996,0,0.35700000000000004,0,NA,0.214,0,NA,0.643,0.556,2015-16
Joaquin Pistokache,2,0.256,0,1,0,NA,0,NA,NA,0,NA,NA,2,0.5,2015-16
"ARTIS,DOMINIC",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16
Total,1712,0.509,0.48,0.305,0.5670000000000001,0.514,0.325,0.373,0.5670000000000001,0.37,0.335,0.8959999999999999,0.303,0.672,2015-16
