shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.386,0.584,0.084,0.638,2013-14
2pt Jumpers,0.275,0.389,0.024,0.39899999999999997,2013-14
3pt Shots,0.33899999999999997,0.335,0.009000000000000001,0.33799999999999997,2013-14
