shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.263,0.565,0.077,0.612,2018-19,UTEP
2pt Jumpers,0.37,0.384,0.078,0.41700000000000004,2018-19,UTEP
3pt Shots,0.366,0.353,0.002,0.353,2018-19,UTEP
