shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.376,0.603,0.057999999999999996,0.64,2019-20
2pt Jumpers,0.304,0.386,0.033,0.4,2019-20
3pt Shots,0.32,0.33799999999999997,0.003,0.33899999999999997,2019-20
