name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dan Fotu,12,0.1,0.11900000000000001,0.833,0,0,NA,2019-20,SaintMary's(CA)
Malik Fitts,8,0.04,0.045,0.667,0.021,0.026000000000000002,0.5,2019-20,SaintMary's(CA)
Jordan Ford,7,0.01,0,0,0.02,0.027000000000000003,0.667,2019-20,SaintMary's(CA)
Aaron Menzies,7,0.171,0.125,0.429,0,NA,NA,2019-20,SaintMary's(CA)
Alex Ducas,6,0.192,0.235,0.8,0.16699999999999998,0,0,2019-20,SaintMary's(CA)
Jock Perry,5,0.235,0.308,1,0.077,0,0,2019-20,SaintMary's(CA)
Tommy Kuhse,4,0.024,0.053,1,0.026000000000000002,0,0,2019-20,SaintMary's(CA)
Tanner Krebs,3,0.02,0.036000000000000004,1,0.017,0,0,2019-20,SaintMary's(CA)
Matthias Tass,3,0.057,0.061,0.667,0,0,NA,2019-20,SaintMary's(CA)
Elijah Thomas,2,0.133,0.111,0.5,0,NA,NA,2019-20,SaintMary's(CA)
Logan Johnson,1,0.053,0,0,0,0,NA,2019-20,SaintMary's(CA)
Kyle Bowen,1,0.04,0.067,1,0,0,NA,2019-20,SaintMary's(CA)
Total,59,0.057,0.068,0.696,0.022000000000000002,0.017,0.33299999999999996,2019-20,SaintMary's(CA)
