start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.124,0.575,0.434,0.685,0.16,0.5,0.406,0.326,2015-16,NewHampshire
"Rebound, 11-30 s",0.257,0.457,0.307,0.496,0.307,0.304,0.386,0.365,2015-16,NewHampshire
"Score, 0-10 s",0.059000000000000004,0.455,0.376,0.5,0.20800000000000002,0.429,0.41600000000000004,0.28600000000000003,2015-16,NewHampshire
"Score, 11-30 s",0.38799999999999996,0.473,0.304,0.55,0.318,0.35100000000000003,0.37799999999999995,0.34299999999999997,2015-16,NewHampshire
"Steal, 0-10 s",0.048,0.64,0.6459999999999999,0.755,0.134,0.182,0.22,0.389,2015-16,NewHampshire
"Steal, 11-30 s",0.022000000000000002,0.632,0.263,0.7,0.289,0.455,0.447,0.47100000000000003,2015-16,NewHampshire
Transition,0.231,0.5579999999999999,0.46299999999999997,0.667,0.16699999999999998,0.424,0.37,0.322,2015-16,NewHampshire
