start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.098,0.441,0.309,0.619,0.17600000000000002,0.41700000000000004,0.515,0.22899999999999998,2019-20
"Rebound, 11-30 s",0.281,0.44299999999999995,0.319,0.524,0.285,0.414,0.396,0.266,2019-20
"Opp score, 0-10 s",0.02,0.375,0.321,0.444,0.14300000000000002,0.5,0.536,0.2,2019-20
"Opp score, 11-30 s",0.402,0.436,0.282,0.529,0.34,0.344,0.37799999999999995,0.3,2019-20
"Steal, 0-10 s",0.038,0.594,0.491,0.6920000000000001,0.17,0.33299999999999996,0.34,0.389,2019-20
"Steal, 11-30 s",0.028999999999999998,0.6,0.4,0.5,0.175,0.5710000000000001,0.425,0.47100000000000003,2019-20
Transition,0.157,0.47,0.355,0.623,0.171,0.405,0.475,0.252,2019-20
