name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Coye Simmons,28,0.344,0.303,0.47600000000000003,0.18899999999999997,0.3,0.429,2015-16,Ga.Southern
Montae Glenn,19,0.27,0.2,0.47100000000000003,0.133,0,0,2015-16,Ga.Southern
Shawn O'Connell,17,0.326,0.321,0.6,0.25,0,0,2015-16,Ga.Southern
Ike Smith,10,0.106,0.19399999999999998,1,0.03,0.03,0.33299999999999996,2015-16,Ga.Southern
Tookie Brown,7,0.028999999999999998,0.011000000000000001,0.2,0.019,0.028999999999999998,0.5,2015-16,Ga.Southern
Jason Burnell,5,0.17600000000000002,0.33299999999999996,1,0.062,0,0,2015-16,Ga.Southern
Mike Hughes,3,0.03,0.052000000000000005,1,0,0,NA,2015-16,Ga.Southern
Devonte Boykins,2,0.013999999999999999,0,0,0.05,0.125,1,2015-16,Ga.Southern
Devince Boykins,2,0.039,0.042,0.5,0,0,NA,2015-16,Ga.Southern
Jonathan Sanks,1,0.125,0.2,1,0,0,NA,2015-16,Ga.Southern
Total,94,0.11199999999999999,0.11699999999999999,0.573,0.045,0.045,0.33299999999999996,2015-16,Ga.Southern
