name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Isaac Butts,28,0.245,0.261,0.75,0.10800000000000001,0.111,0.5,2011-12
Nathan Healy,18,0.259,0.179,0.5,0.114,0.16699999999999998,0.5,2011-12
Andre Williamson,17,0.15,0.141,0.667,0.024,0.028999999999999998,0.5,2011-12
Omar Carter,13,0.175,0.19399999999999998,0.636,0.006999999999999999,0,0,2011-12
Jamaal Trice,5,0.073,0.061,0.5,0,0,NA,2011-12
Petey Hausley,4,0.16699999999999998,0.111,0.33299999999999996,0.067,0.2,1,2011-12
Brian Okam,4,0.33299999999999996,1,1,1,NA,0,2011-12
Mike Neal,4,0.019,0.032,1,0.045,0.08,0.667,2011-12
Rodney Milum,2,0,0,NA,0.182,0,0,2011-12
Tab Hamilton,2,0.042,0.071,1,0.015,0.036000000000000004,1,2011-12
Total,97,0.138,0.14400000000000002,0.649,0.037000000000000005,0.043,0.429,2011-12
