name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Omar Carter,318,0.48700000000000004,0.45,0.198,0.5710000000000001,0.306,0.469,0.35600000000000004,0.264,0.33299999999999996,0.34,0.75,0.368,0.667,2011-12,AppalachianSt.
Jamaal Trice,215,0.538,0.509,0.256,0.6,0.273,0.205,0.273,0.16699999999999998,0.54,0.371,0.8370000000000001,0.386,0.6629999999999999,2011-12,AppalachianSt.
Tab Hamilton,204,0.513,0.478,0.11800000000000001,0.583,0.5710000000000001,0.33299999999999996,0.41200000000000003,0.5,0.5489999999999999,0.33,0.919,0.23,0.787,2011-12,AppalachianSt.
Andre Williamson,200.99999999999997,0.592,0.59,0.498,0.71,0.493,0.408,0.415,0.41200000000000003,0.095,0.474,1,0.45299999999999996,0.5710000000000001,2011-12,AppalachianSt.
Mike Neal,197,0.518,0.48200000000000004,0.27399999999999997,0.574,0.161,0.335,0.379,0.16,0.391,0.33799999999999997,0.9229999999999999,0.462,0.648,2011-12,AppalachianSt.
Nathan Healy,136,0.59,0.54,0.397,0.722,0.5379999999999999,0.257,0.34299999999999997,0.583,0.34600000000000003,0.319,0.9329999999999999,0.324,0.8640000000000001,2011-12,AppalachianSt.
Isaac Butts,135,0.645,0.644,0.726,0.7040000000000001,0.449,0.27399999999999997,0.486,0.33299999999999996,0,NA,NA,0.48100000000000004,0.615,2011-12,AppalachianSt.
G.J. Vilarino,104,0.415,0.37,0.34600000000000003,0.389,0.14300000000000002,0.423,0.386,0.294,0.231,0.20800000000000002,0.8,0.48100000000000004,0.58,2011-12,AppalachianSt.
Rodney Milum,86,0.539,0.523,0.07,0.5,0.33299999999999996,0.128,0.273,0.33299999999999996,0.802,0.377,0.9620000000000001,0.256,0.636,2011-12,AppalachianSt.
Mitch Woods,57.99999999999999,0.464,0.431,0.44799999999999995,0.5379999999999999,0.28600000000000003,0.19,0.182,0,0.36200000000000004,0.28600000000000003,0.833,0.397,0.609,2011-12,AppalachianSt.
Petey Hausley,33,0.4280000000000001,0.424,0.545,0.5,0.667,0.455,0.33299999999999996,0.4,0,NA,NA,0.5760000000000001,0.42100000000000004,2011-12,AppalachianSt.
Brian Okam,6,0.253,0.16699999999999998,0.5,0.33299999999999996,0,0.5,0,NA,0,NA,NA,0.667,0.5,2011-12,AppalachianSt.
"BLAKE,KEVIN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12,AppalachianSt.
"POWERS,WILLIE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12,AppalachianSt.
Total,1693,0.529,0.501,0.317,0.622,0.39799999999999996,0.33399999999999996,0.37,0.33,0.349,0.34299999999999997,0.877,0.387,0.649,2011-12,AppalachianSt.
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12,AppalachianSt.
