name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Sheldon McClellan,397,0.596,0.552,0.365,0.7170000000000001,0.615,0.254,0.337,0.265,0.38,0.358,0.833,0.34299999999999997,0.8240000000000001,2014-15
Angel Rodriguez,326,0.479,0.41100000000000003,0.322,0.419,0.159,0.193,0.28600000000000003,0.111,0.485,0.304,0.625,0.469,0.745,2014-15
Tonye Jekiri,246,0.544,0.502,0.402,0.6459999999999999,0.7340000000000001,0.593,0.397,0.483,0.004,1,1,0.39,0.7290000000000001,2014-15
Manu Lecomte,214,0.603,0.551,0.182,0.41,0.125,0.285,0.39299999999999996,0.083,0.5329999999999999,0.456,0.6729999999999999,0.341,0.877,2014-15
Deandre Burnett,180,0.4750000000000001,0.433,0.239,0.512,0.091,0.228,0.341,0.071,0.5329999999999999,0.292,0.9640000000000001,0.294,0.736,2014-15
Davon Reed,164,0.616,0.5820000000000001,0.32899999999999996,0.63,0.353,0.177,0.207,0.5,0.494,0.457,0.892,0.47,0.727,2014-15
Omar Sherman,156,0.518,0.506,0.301,0.7020000000000001,0.758,0.192,0.33299999999999996,0.7,0.506,0.304,0.958,0.147,0.652,2014-15
James Palmer,126,0.519,0.504,0.214,0.741,0.4,0.28600000000000003,0.25,0.222,0.5,0.365,0.9129999999999999,0.183,0.652,2014-15
Ja'Quan Newton,111.00000000000001,0.477,0.423,0.405,0.556,0.36,0.505,0.28600000000000003,0.125,0.09,0.4,0.25,0.5770000000000001,0.6409999999999999,2014-15
Ivan Cruz Uceda,92,0.49499999999999994,0.462,0.25,0.391,0.556,0.12,0.455,0.6,0.63,0.32799999999999996,1,0.185,0.8240000000000001,2014-15
Joe Thomas,31,0.531,0.581,0.871,0.63,0.529,0.129,0.25,1,0,NA,NA,0.452,0.28600000000000003,2014-15
CRUZ,7.000000000000001,0.714,0.7140000000000001,0,NA,NA,0.429,0.667,0.5,0.5710000000000001,0.5,1,0,NA,2014-15
Mike Fernandez,2,0.5,0.5,0,NA,NA,0.5,1,1,0.5,0,NA,0,NA,2014-15
Chris Stowell,1,0,0,1,0,NA,0,NA,NA,0,NA,NA,0,NA,2014-15
"HENRY,PIERRIA",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15
Total,2053,0.54,0.499,0.319,0.5920000000000001,0.49,0.28300000000000003,0.34,0.313,0.397,0.358,0.812,0.355,0.746,2014-15
