name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
James Thomas,45,0.212,0.264,0.706,0.10800000000000001,0.08800000000000001,0.273,2012-13,SamHoustonSt.
Terrance Motley,25,0.198,0.24100000000000002,0.667,0.045,0.042,0.25,2012-13,SamHoustonSt.
Michael Holyfield,18,0.24600000000000002,0.303,0.625,0.105,0.14300000000000002,0.5,2012-13,SamHoustonSt.
Demarcus Gatlin,7,0.071,0.11599999999999999,0.833,0.034,0,0,2012-13,SamHoustonSt.
Will Bond,6,0.217,0.25,0.4,0.043,0.14300000000000002,1,2012-13,SamHoustonSt.
Marquel McKinney,6,0.171,0.235,0.667,0,0,NA,2012-13,SamHoustonSt.
Nathaniel Mason,5,0.062,0.077,0.667,0.016,0,0,2012-13,SamHoustonSt.
Paul Baxter,3,0.024,0.067,1,0,0,NA,2012-13,SamHoustonSt.
Darius Gatson,1,0,0,NA,0,0,NA,2012-13,SamHoustonSt.
Total,116,0.133,0.183,0.677,0.037000000000000005,0.035,0.3,2012-13,SamHoustonSt.
