shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.396,0.506,0.184,0.62,2015-16
2pt Jumpers,0.27,0.39899999999999997,0.054000000000000006,0.42100000000000004,2015-16
3pt Shots,0.33399999999999996,0.365,0.012,0.37,2015-16
