name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Zachary Simmons,28,0.142,0.12,0.65,0.1,0.069,0.25,2018-19,NorthTexas
Tope Arikawe,15,0.273,0.21100000000000002,0.444,0.19399999999999998,0.33299999999999996,0.33299999999999996,2018-19,NorthTexas
Jahmiah Simmons,9,0.095,0.08,0.5,0.14300000000000002,0.1,0.2,2018-19,NorthTexas
Michael Miller,8,0.048,0.055999999999999994,0.8,0.045,0.045,0.33299999999999996,2018-19,NorthTexas
Ryan Woolridge,6,0.024,0.031,0.75,0,0,NA,2018-19,NorthTexas
Jorden Duffy,3,0.019,0.027999999999999997,1,0.024,0,0,2018-19,NorthTexas
Roosevelt Smart,2,0.017,0.034,1,0,0,NA,2018-19,NorthTexas
Mark Tikhonenko,1,0,0,NA,0.25,0.5,1,2018-19,NorthTexas
Umoja Gibson,1,0,0,NA,0,0,NA,2018-19,NorthTexas
Total,73,0.068,0.068,0.636,0.055999999999999994,0.052000000000000005,0.292,2018-19,NorthTexas
