shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.292,0.633,0.078,0.6859999999999999,2018-19
2pt Jumpers,0.33799999999999997,0.313,0.07,0.337,2018-19
3pt Shots,0.37,0.314,0.009000000000000001,0.317,2018-19
