name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Kira Lewis Jr. ,342,0.551,0.507,0.342,0.581,0.25,0.243,0.349,0.172,0.415,0.359,0.627,0.304,0.8079999999999999,2018-19
John Petty,279,0.537,0.511,0.19399999999999998,0.722,0.385,0.20800000000000002,0.31,0.055999999999999994,0.599,0.341,0.789,0.26899999999999996,0.7070000000000001,2018-19
Tevin Mack,268,0.52,0.515,0.209,0.607,0.353,0.272,0.43799999999999994,0.344,0.519,0.345,0.938,0.175,0.5529999999999999,2018-19
Donta Hall,200,0.649,0.618,0.615,0.821,0.644,0.38,0.276,0.5710000000000001,0.005,1,1,0.61,0.721,2018-19
Herbert Jones,186,0.453,0.435,0.495,0.5760000000000001,0.358,0.392,0.26,0.158,0.113,0.28600000000000003,0.833,0.5539999999999999,0.495,2018-19
Dazon Ingram,143,0.581,0.517,0.462,0.5,0.273,0.259,0.45899999999999996,0.235,0.28,0.4,0.625,0.7340000000000001,0.7240000000000001,2018-19
Alex Reese,139,0.542,0.5,0.187,0.5770000000000001,0.267,0.295,0.341,0.35700000000000004,0.518,0.375,0.9259999999999999,0.353,0.755,2018-19
Riley Norris,130,0.55,0.512,0.2,0.5379999999999999,0.214,0.162,0.429,0.111,0.638,0.349,1,0.308,0.775,2018-19
Galin Smith,86,0.517,0.523,0.43,0.703,0.385,0.57,0.38799999999999996,0.579,0,NA,NA,0.47700000000000004,0.46299999999999997,2018-19
Johnson Avery,71,0.348,0.317,0.408,0.414,0.083,0.225,0.375,0.16699999999999998,0.366,0.115,0.667,0.113,0.875,2018-19
Daniel Giddens,28.000000000000004,0.369,0.35700000000000004,0.39299999999999996,0.364,0.25,0.5710000000000001,0.375,0.33299999999999996,0.036000000000000004,0,NA,0.643,0.389,2018-19
",KIRA",13,0.451,0.423,0.6920000000000001,0.444,0.5,0,NA,NA,0.308,0.25,1,0.231,0.667,2018-19
Lawson Schaffer,5,0,0,0.4,0,NA,0,NA,NA,0.6,0,NA,0,NA,2018-19
Tyler Barnes,2,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2018-19
Britton Johnson,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-19
Total,1902,0.534,0.503,0.345,0.621,0.392,0.287,0.348,0.295,0.368,0.342,0.816,0.377,0.672,2018-19
