name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Donta Hall,26,0.187,0.198,0.87,0.039,0.095,0.667,2018-19
Tevin Mack,15,0.125,0.20600000000000002,1,0.11,0.062,0.25,2018-19
Galin Smith,11,0.21600000000000003,0.26899999999999996,0.875,0.061,0.105,0.667,2018-19
Riley Norris,10,0.26899999999999996,0.214,0.429,0.095,0.111,0.5,2018-19
Herbert Jones,9,0.054000000000000006,0.057,0.6,0.055,0,0,2018-19
John Petty,9,0.09300000000000001,0.10300000000000001,0.8,0.052000000000000005,0,0,2018-19
Alex Reese,8,0.115,0.133,0.667,0.122,0.14300000000000002,0.4,2018-19
Kira Lewis Jr. ,6,0.009000000000000001,0,0,0.06,0.069,0.4,2018-19
Dazon Ingram,5,0.045,0.03,0.33299999999999996,0.054000000000000006,0.059000000000000004,0.5,2018-19
Daniel Giddens,5,0.455,0.5,0.4,0,0,NA,2018-19
Johnson Avery,1,0,0,NA,0.062,0.16699999999999998,1,2018-19
Total,108,0.107,0.125,0.7290000000000001,0.066,0.068,0.361,2018-19
