name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Kelsey Howard,19,0.132,0.135,0.625,0.024,0.032,0.33299999999999996,2011-12
Sydney Coleman,17,0.304,0.267,0.5710000000000001,0.073,0,0,2011-12
Derrell Taylor,15,0.2,0.182,0.6,0.172,0,0,2011-12
Davon Jones,14,0.11900000000000001,0.14800000000000002,0.5710000000000001,0.11699999999999999,0.217,0.7140000000000001,2011-12
Christian Williams,11,0.099,0.051,0.28600000000000003,0.037000000000000005,0.04,0.33299999999999996,2011-12
Willie Readus,10,0.19,0.273,0.75,0.022000000000000002,0,0,2011-12
Raymond Gregory,7,0.222,0.267,0.667,0.083,0,0,2011-12
Keeslee Stewart,6,0.08900000000000001,0,0,0.035,0,0,2011-12
Jenirro Bush,5,0.073,0.086,0.75,0.008,0.025,1,2011-12
Jonathan Lewis,4,0.091,0,0,0.091,0.2,0.5,2011-12
Jamarious Sykes,1,1,1,1,0,NA,NA,2011-12
Josh Armstrong,1,0.1,0.33299999999999996,1,0,0,NA,2011-12
Total,110,0.145,0.15,0.562,0.044000000000000004,0.049,0.31,2011-12
