name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tope Arikawe,23,0.298,0.257,0.643,0.184,0.067,0.111,2017-18
Shane Temara,18,0.196,0.162,0.667,0.17600000000000002,0.35,0.778,2017-18
Zachary Simmons,18,0.11900000000000001,0.145,1,0.113,0.053,0.16699999999999998,2017-18
A.J. Lawson,13,0.08199999999999999,0.106,0.778,0.027000000000000003,0.02,0.25,2017-18
Allante Holston,8,0.075,0.094,0.75,0.121,0.14300000000000002,0.25,2017-18
Michael Miller,7,0.21100000000000002,0.267,1,0.10300000000000001,0.083,0.33299999999999996,2017-18
Roosevelt Smart,7,0.05,0.051,0.5,0.024,0.040999999999999995,0.667,2017-18
Ryan Woolridge,7,0.009000000000000001,0.013000000000000001,1,0.042,0.091,0.5,2017-18
DJ Draper,2,0,0,NA,0,0,NA,2017-18
Jorden Duffy,2,0.053,0.091,1,0,0,NA,2017-18
Total,105,0.081,0.095,0.7829999999999999,0.065,0.075,0.381,2017-18
