name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jordan Davis,14,0.036000000000000004,0.052000000000000005,0.909,0.023,0,0,2017-18,NorthernColo.
Tanner Morgan,13,0.081,0.040999999999999995,0.3,0.059000000000000004,0.067,0.33299999999999996,2017-18,NorthernColo.
Andre Spight,8,0.039,0.047,0.667,0.005,0.013000000000000001,1,2017-18,NorthernColo.
Anthony Johnson,8,0.07,0.068,0.5,0.045,0.062,0.5,2017-18,NorthernColo.
Kai Edwards,6,0.14300000000000002,0.182,1,0.25,0.5,1,2017-18,NorthernColo.
Jalen Sanders,5,0.027999999999999997,0.03,0.75,0.019,0.037000000000000005,1,2017-18,NorthernColo.
Jonah Radebaugh,4,0.036000000000000004,0.059000000000000004,1,0.091,0,0,2017-18,NorthernColo.
Roberto Vercellino,4,0.16699999999999998,0.222,1,0,0,NA,2017-18,NorthernColo.
Ibrahim Sylla,3,0.4,0.33299999999999996,0.5,1,NA,0,2017-18,NorthernColo.
Total,65,0.052000000000000005,0.057999999999999996,0.6940000000000001,0.027999999999999997,0.033,0.462,2017-18,NorthernColo.
