name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ryley Beaumont,23,0.17800000000000002,0.22399999999999998,0.7140000000000001,0.02,0.045,1,2013-14
Lucas Troutman,22,0.107,0.13,0.773,0,0,NA,2013-14
Brian Dawkins,7,0.214,0.33299999999999996,0.833,0.059000000000000004,0,0,2013-14
Sebastian Koch,5,0.037000000000000005,0.061,1,0.023,0,0,2013-14
Kevin Blake,4,0.039,0.054000000000000006,1,0.087,0,0,2013-14
Ryan Winters,4,0.14800000000000002,0.14300000000000002,0.75,0,0,NA,2013-14
Austin Hamilton,3,0.033,0.049,1,0.026000000000000002,0,0,2013-14
Jack Isenbarger,2,0.04,0,0,0.022000000000000002,0,0,2013-14
Tony Sabato,2,0.125,0.2,1,0,0,NA,2013-14
Tanner Samson,1,0.14300000000000002,0.2,1,0,0,NA,2013-14
Christian Hairston,1,0.062,0.077,1,0,0,NA,2013-14
Total,74,0.1,0.125,0.7809999999999999,0.017,0.011000000000000001,0.25,2013-14
