name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Vincent Miszkiewicz,19,0.19399999999999998,0.22399999999999998,0.722,0.02,0,0,2019-20
Dwight Murray,8,0.068,0.043,0.4,0,0,NA,2019-20
Marcus Larsson,7,0.07200000000000001,0.08900000000000001,0.7140000000000001,0,0,NA,2019-20
Des Balentine,6,0.068,0.09300000000000001,0.8,0.017,0,0,2019-20
Augustine Ene,5,0.067,0.08800000000000001,0.75,0.05,0,0,2019-20
Drew Lutz,5,0.026000000000000002,0.028999999999999998,0.5,0.024,0.027000000000000003,0.5,2019-20
Keaston Willis,4,0.038,0.023,0.33299999999999996,0.021,0.111,1,2019-20
Brandon  Swaby,4,0.1,0.067,0.33299999999999996,0.05,0.25,1,2019-20
Bryce Davis,2,0.087,0.154,1,0,0,NA,2019-20
Derek Van Vlerah,2,0.067,0.14300000000000002,1,0.062,0.25,1,2019-20
Corey Sato,1,0.2,0.25,1,0,0,NA,2019-20
Total,63,0.077,0.091,0.667,0.018000000000000002,0.024,0.5,2019-20
