shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.425,0.5920000000000001,0.075,0.6409999999999999,2019-20,UIW
2pt Jumpers,0.225,0.37200000000000005,0.035,0.385,2019-20,UIW
3pt Shots,0.35,0.34299999999999997,0.006,0.345,2019-20,UIW
