shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.299,0.596,0.099,0.662,2013-14,WesternIll.
2pt Jumpers,0.37200000000000005,0.359,0.071,0.387,2013-14,WesternIll.
3pt Shots,0.32899999999999996,0.335,0.008,0.337,2013-14,WesternIll.
