name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Michael Ochereobia,28,0.20800000000000002,0.231,0.682,0.077,0.14,1,2013-14,WesternIll.
Adam Link,11,0.07400000000000001,0.084,0.8,0.017,0.053,1,2013-14,WesternIll.
Mohamed Conde,10,0.28600000000000003,0.222,0.5,0.039,0,0,2013-14,WesternIll.
Tate Stensgaard,7,0.091,0.077,0.6,0.036000000000000004,0.08,1,2013-14,WesternIll.
Garret Covington,6,0.07,0.08,0.667,0.033,0.057,0.667,2013-14,WesternIll.
Mike Miklusak,5,0.214,0.429,1,0.069,0.1,0.5,2013-14,WesternIll.
Jabari Sandifer,2,0.012,0.026000000000000002,1,0.015,0.037000000000000005,1,2013-14,WesternIll.
Jordan Foster,1,0.033,0,0,0,0,NA,2013-14,WesternIll.
Jason Hawthorne,1,0.16699999999999998,0,0,0,0,NA,2013-14,WesternIll.
Total,71,0.105,0.113,0.667,0.032,0.063,0.765,2013-14,WesternIll.
