shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.439,0.537,0.13,0.617,2013-14
2pt Jumpers,0.245,0.364,0.044000000000000004,0.381,2013-14
3pt Shots,0.316,0.382,0.005,0.384,2013-14
