name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Matt Tiby,28,0.20600000000000002,0.16899999999999998,0.5,0.02,0.028999999999999998,0.5,2015-16
Akeem Springs,9,0.059000000000000004,0.057,0.625,0.015,0.037000000000000005,1,2015-16
Jayquan McCloud,6,0.14300000000000002,0.17600000000000002,0.6,0.053,0.14300000000000002,1,2015-16
J.J. Panoske,5,0.061,0.075,0.8,0,0,NA,2015-16
Austin Arians,5,0.083,0.107,0.75,0,0,NA,2015-16
Scotty Tyler,4,0.444,0.6,0.75,0,NA,NA,2015-16
Brett Prahl,4,0.235,0.267,1,0,NA,NA,2015-16
Dan Studer,3,0.3,0.4,0.667,NA,NA,NA,2015-16
Jevon Lyle,2,0,0,NA,0.222,0,0,2015-16
Derek Rongstad,2,0.25,0.25,0.5,NA,NA,NA,2015-16
Cody Wichmann,2,0.14300000000000002,0.111,0.5,0,0,NA,2015-16
Jordan Johnson,1,0.006999999999999999,0.013000000000000001,1,0,0,NA,2015-16
Brock Stull,1,0.036000000000000004,0,0,0,0,NA,2015-16
Total,72,0.094,0.095,0.615,0.015,0.019,0.5,2015-16
