name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Shon Briggs,15,0.11800000000000001,0.127,0.636,0.04,0,0,2017-18,CSUBakersfield
Justin Davis,13,0.145,0.163,0.636,0.062,0,0,2017-18,CSUBakersfield
Moataz Aly,10,0.079,0.062,0.625,0.043,0.095,1,2017-18,CSUBakersfield
Fallou Ndoye,6,0.172,0.158,0.6,0.03,0,0,2017-18,CSUBakersfield
Greg Lee,5,0.33299999999999996,0.3,0.75,0.053,0,0,2017-18,CSUBakersfield
Damiyne Durham,5,0.064,0.067,0.667,0.033,0.04,0.5,2017-18,CSUBakersfield
Justin McCall,3,0.11800000000000001,0.125,0.5,0.125,1,1,2017-18,CSUBakersfield
Jarkel Joiner,3,0.025,0.05,1,0.011000000000000001,0.028999999999999998,1,2017-18,CSUBakersfield
Rickey Holden,1,0.011000000000000001,0,0,0,0,NA,2017-18,CSUBakersfield
Brent Wrapp,1,0.028999999999999998,0.077,1,0,0,NA,2017-18,CSUBakersfield
James Suber,1,1,NA,0,NA,NA,NA,2017-18,CSUBakersfield
Total,63,0.084,0.08900000000000001,0.633,0.028999999999999998,0.03,0.35700000000000004,2017-18,CSUBakersfield
