shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.223,0.698,0.069,0.75,2013-14,Bradley
2pt Jumpers,0.38299999999999995,0.39299999999999996,0.09,0.43200000000000005,2013-14,Bradley
3pt Shots,0.39399999999999996,0.327,0.005,0.32799999999999996,2013-14,Bradley
