name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Tyshon Pickett,36,0.10300000000000001,0.09300000000000001,0.667,0.129,0.14300000000000002,0.467,2013-14,Bradley
Xzavier Taylor,23,0.318,0.33299999999999996,0.5710000000000001,0.32,0.44,0.688,2013-14,Bradley
Auston Barnes,22,0.182,0.316,1,0.168,0.25,0.688,2013-14,Bradley
Jordan Prosser,8,0.158,0.182,0.667,0.11599999999999999,0.1,0.4,2013-14,Bradley
Chris Blake,4,0.111,0,0,0.214,0.2,0.33299999999999996,2013-14,Bradley
Lemon Walt,3,0.006,0.009000000000000001,1,0.009000000000000001,0.015,0.5,2013-14,Bradley
Omari Grier,2,0,0,NA,0.027999999999999997,0,0,2013-14,Bradley
Stefan Zecevic,2,0,0,NA,0.4,1,0.5,2013-14,Bradley
Nate Wells,2,0,0,NA,0.667,1,0.5,2013-14,Bradley
Mason Alwan,1,0.14300000000000002,0,0,0,0,NA,2013-14,Bradley
Ka'Darryl Bell,1,0,0,NA,0.018000000000000002,0,0,2013-14,Bradley
Jordan Swopshire,1,0,0,NA,0.25,1,1,2013-14,Bradley
Total,105,0.064,0.068,0.68,0.099,0.142,0.5379999999999999,2013-14,Bradley
