shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.349,0.573,0.09699999999999999,0.635,2013-14,NotreDame
2pt Jumpers,0.32299999999999995,0.384,0.059000000000000004,0.409,2013-14,NotreDame
3pt Shots,0.32799999999999996,0.385,0.005,0.387,2013-14,NotreDame
