name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
DeVon Baker,15,0.051,0.08800000000000001,0.857,0.04,0.038,0.375,2018-19
Tajion Jones,15,0.12,0.159,0.833,0.083,0.083,0.33299999999999996,2018-19
Donovan Gilmore,13,0.273,0.25,0.667,0.032,0,0,2018-19
Jeremy Peck,10,0.225,0.25,0.667,0.077,0,0,2018-19
Jalen Seegars,8,0.14300000000000002,0.21100000000000002,0.667,0.067,0.25,1,2018-19
Stephen Edoka,5,0.133,0.14300000000000002,0.5,0.2,0,0,2018-19
Coty Jude,5,0.114,0.14300000000000002,0.5,0,0,NA,2018-19
Luke Lawson,4,0.6,0.6,1,0.091,0,0,2018-19
Cress Worthy,3,0.022000000000000002,0.045,1,0.05,0,0,2018-19
LJ Thorpe,2,0.019,0.038,1,0.043,0,0,2018-19
Deacon Heath,1,0,0,NA,0.33299999999999996,0,0,2018-19
Total,81,0.11,0.149,0.7290000000000001,0.049,0.035,0.25,2018-19
