shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.306,0.5579999999999999,0.105,0.624,2017-18,UNI
2pt Jumpers,0.313,0.344,0.04,0.358,2017-18,UNI
3pt Shots,0.382,0.36,0.003,0.361,2017-18,UNI
