name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tywhon Pickford,25,0.242,0.22,0.5,0.033,0.045,0.5,2017-18
Bennett Koch,14,0.105,0.11,0.6920000000000001,0.009000000000000001,0.019,1,2017-18
Klint Carlson,13,0.153,0.16699999999999998,0.667,0.025,0.02,0.33299999999999996,2017-18
Austin Phyfe,9,0.321,0.348,0.889,0,0,NA,2017-18
Ted Friedman,3,0.2,0,0,0.16699999999999998,1,1,2017-18
Isaiah Brown,2,0.05,0.087,1,0,0,NA,2017-18
Tanner Lohaus,1,0,NA,NA,0.5,NA,0,2017-18
Lincoln Conrey,1,0.33299999999999996,0.5,1,0,0,NA,2017-18
Justin Dahl,1,0.5,NA,0,0,NA,NA,2017-18
Luke McDonnell,1,0.071,0.091,1,0,NA,NA,2017-18
Juwan McCloud,1,0.012,0,0,0,0,NA,2017-18
Total,71,0.121,0.128,0.623,0.015,0.021,0.5,2017-18
