name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Kavion Pippen,22,0.102,0.126,0.8240000000000001,0.031,0.015,0.2,2017-18
Armon Fletcher,19,0.131,0.154,0.737,0,0,NA,2017-18
Sean Lloyd,13,0.07,0.11199999999999999,0.9,0.036000000000000004,0.03,0.33299999999999996,2017-18
Rudy Stradneiks,7,0.149,0.10300000000000001,0.429,0,0,NA,2017-18
Jonathan Wiley,3,0.083,0.043,0.33299999999999996,0,0,NA,2017-18
Brendon Gooch,1,0.5,1,1,0,NA,NA,2017-18
Tyler Smithpeters,1,0,0,NA,0.037000000000000005,0.125,1,2017-18
Eric McGill,1,0.059000000000000004,0.14300000000000002,1,0,0,NA,2017-18
Aaron Cook,1,0.01,0,0,0,0,NA,2017-18
Total,68,0.083,0.099,0.7290000000000001,0.018000000000000002,0.016,0.33299999999999996,2017-18
