shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.408,0.5870000000000001,0.09699999999999999,0.65,2018-19,MountSt.Mary's
2pt Jumpers,0.21600000000000003,0.414,0.031,0.42700000000000005,2018-19,MountSt.Mary's
3pt Shots,0.376,0.358,0.006,0.361,2018-19,MountSt.Mary's
