name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
AJ Sumbry,29,0.23,0.11900000000000001,0.25,0.028999999999999998,0.077,1,2017-18,Wagner
Devin Liggeons,19,0.20199999999999999,0.163,0.47100000000000003,0.14300000000000002,0.25,0.5,2017-18,Wagner
Elijah Davis,15,0.131,0.12300000000000001,0.5,0.038,0,0,2017-18,Wagner
Romone Saunders,13,0.105,0.115,0.636,0.016,0.048,1,2017-18,Wagner
Nigel Jackson,9,0.308,0.091,0.125,0.043,0,0,2017-18,Wagner
Jojo Cooper,5,0.02,0,0,0,0,NA,2017-18,Wagner
Shaq Scott,4,0.07,0.111,1,0.062,0.125,1,2017-18,Wagner
Tyler Plummer,3,0.1,0.1,0.5,0.25,NA,0,2017-18,Wagner
Jamar Brown,3,0.188,0.16699999999999998,0.667,NA,NA,NA,2017-18,Wagner
Blake Francis,3,0,0,NA,0.021,0.025,0.5,2017-18,Wagner
Chase Freeman,1,0.05,0.083,1,0,0,NA,2017-18,Wagner
Nick Madray,1,0.055999999999999994,0.2,1,0,0,NA,2017-18,Wagner
Total,105,0.11599999999999999,0.091,0.418,0.025,0.033,0.5,2017-18,Wagner
