name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Mike Phillips,27,0.242,0.316,0.818,0.02,0.011000000000000001,0.2,2012-13
Prince Okoroh,21,0.18100000000000002,0.24,0.706,0.034,0.028999999999999998,0.25,2012-13
Alphonso Leary,18,0.183,0.25,0.769,0.098,0.083,0.2,2012-13
Tre Lee,5,0.111,0.15,0.6,0,0,NA,2012-13
Theodore Boyomo,3,0.125,0,0,0.33299999999999996,NA,0,2012-13
Anton Dickerson,3,0.071,0.111,0.667,0,0,NA,2012-13
Emmanual Okoro,3,0.75,NA,0,NA,NA,NA,2012-13
Calvin Thompson,2,0.013999999999999999,0,0,0.016,0.05,1,2012-13
Simuel Frazier,2,0.02,0.048,1,0.011000000000000001,0,0,2012-13
Total,84,0.129,0.18,0.687,0.027000000000000003,0.019,0.235,2012-13
