shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.335,0.665,0.078,0.722,2019-20
2pt Jumpers,0.23199999999999998,0.36,0.046,0.377,2019-20
3pt Shots,0.433,0.34,0.012,0.344,2019-20
