name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Teshaun Hightower,25,0.115,0.10800000000000001,0.526,0.062,0.087,0.4,2019-20,Tulane
K.J. Lawson,16,0.102,0.098,0.5,0.048,0.054000000000000006,0.4,2019-20,Tulane
Nobal Days,14,0.271,0.31,0.6920000000000001,0.14300000000000002,0,0,2019-20,Tulane
Kevin Zhang,14,0.355,0.294,0.455,0.075,0.111,0.667,2019-20,Tulane
Christion Thompson,14,0.077,0.07400000000000001,0.6,0.012,0.033,1,2019-20,Tulane
Jordan Walker,3,0.021,0,0,0.017,0,0,2019-20,Tulane
Nic Thomas,2,0.037000000000000005,0.091,1,0,0,NA,2019-20,Tulane
Ray Ona Embo,1,0.083,0.14300000000000002,1,0,NA,NA,2019-20,Tulane
R.J. McGee,1,0.091,0,0,0,NA,NA,2019-20,Tulane
Total,90,0.11599999999999999,0.115,0.552,0.036000000000000004,0.047,0.43799999999999994,2019-20,Tulane
