name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Devin Vassell,294,0.585,0.565,0.245,0.6940000000000001,0.64,0.395,0.431,0.22,0.361,0.415,0.841,0.221,0.738,2019-20,FloridaSt.
Trent Forrest,282,0.544,0.489,0.42200000000000004,0.605,0.19399999999999998,0.376,0.396,0.11900000000000001,0.20199999999999999,0.281,0.938,0.358,0.8220000000000001,2019-20,FloridaSt.
M.J. Walker,229,0.519,0.467,0.201,0.435,0.05,0.266,0.344,0.19,0.5329999999999999,0.361,0.727,0.332,0.8029999999999999,2019-20,FloridaSt.
Patrick Williams,208,0.551,0.495,0.409,0.624,0.415,0.35100000000000003,0.35600000000000004,0.115,0.24,0.32,0.875,0.35600000000000004,0.838,2019-20,FloridaSt.
Anthony Polite,155,0.532,0.516,0.258,0.675,0.37,0.12300000000000001,0.105,0,0.619,0.354,0.971,0.18100000000000002,0.679,2019-20,FloridaSt.
Malik Osborne,154,0.539,0.529,0.409,0.603,0.395,0.214,0.364,0.33299999999999996,0.377,0.36200000000000004,0.905,0.253,0.59,2019-20,FloridaSt.
RaiQuan Gray,148,0.47800000000000004,0.42200000000000004,0.48,0.5489999999999999,0.179,0.243,0.278,0.1,0.27699999999999997,0.22,1,0.466,0.696,2019-20,FloridaSt.
Dominik Olejniczak,90,0.621,0.611,0.41100000000000003,0.6759999999999999,0.8,0.589,0.5660000000000001,0.6,0,NA,NA,0.21100000000000002,0.684,2019-20,FloridaSt.
Wyatt Wilkes,83,0.5680000000000001,0.5539999999999999,0.084,0.7140000000000001,0.6,0.157,0.385,0,0.759,0.381,0.833,0.06,1,2019-20,FloridaSt.
Balsa Koprivica,73,0.697,0.6990000000000001,0.74,0.7959999999999999,0.628,0.26,0.42100000000000004,0.75,0,NA,NA,0.521,0.6579999999999999,2019-20,FloridaSt.
RayQuan Evans,68,0.556,0.507,0.33799999999999997,0.609,0,0.41200000000000003,0.35700000000000004,0.1,0.25,0.41200000000000003,1,0.485,0.727,2019-20,FloridaSt.
Nathanael Jack,38,0.552,0.539,0.026000000000000002,0,NA,0.105,1,0,0.868,0.33299999999999996,0.727,0.053,1,2019-20,FloridaSt.
Travis Light,8,0.615,0.562,0,NA,NA,0,NA,NA,1,0.375,1,0.25,1,2019-20,FloridaSt.
Harrison Prieto,8,0.455,0.5,0.875,0.5710000000000001,0.25,0,NA,NA,0.125,0,NA,0.5,0.25,2019-20,FloridaSt.
Will Miles,4,0.25,0.25,0.5,0.5,0,0.25,0,NA,0.25,0,NA,0,NA,2019-20,FloridaSt.
Justin Lindner,4,1.111,1.125,0.5,1,0,0.25,1,0,0.25,1,0,0.5,1,2019-20,FloridaSt.
Cleveland Yates,1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2019-20,FloridaSt.
Ty Hands,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2019-20,FloridaSt.
Total,1848,0.553,0.519,0.34,0.625,0.387,0.305,0.392,0.24,0.354,0.35100000000000003,0.857,0.301,0.75,2019-20,FloridaSt.
