shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.382,0.5329999999999999,0.17,0.642,2019-20
2pt Jumpers,0.215,0.348,0.10099999999999999,0.387,2019-20
3pt Shots,0.402,0.317,0.012,0.321,2019-20
