name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Devin Thomas,30,0.14,0.075,0.32,0.064,0.032,0.2,2013-14,WakeForest
ADALA,20,0.225,0.23399999999999999,0.611,0.036000000000000004,0.05,0.5,2013-14,WakeForest
Travis McKie,12,0.10800000000000001,0.094,0.5,0.059000000000000004,0,0,2013-14,WakeForest
Tyler Cavanaugh,10,0.127,0.125,0.556,0.015,0.04,1,2013-14,WakeForest
Codi Miller-McIntyre,8,0.035,0.042,0.8,0.023,0.025,0.33299999999999996,2013-14,WakeForest
Aaron Rountree,7,0.43799999999999994,0.33299999999999996,0.429,0,0,NA,2013-14,WakeForest
Andre Washington,6,0.261,0.17600000000000002,0.5,0,0,NA,2013-14,WakeForest
Coron Williams,5,0.16699999999999998,0.25,1,0.035,0.059000000000000004,1,2013-14,WakeForest
"MOTO,ARNAUD",4,0.21100000000000002,0.33299999999999996,0.75,0,0,NA,2013-14,WakeForest
Miles Overton,1,0.083,0.16699999999999998,1,0,0,NA,2013-14,WakeForest
Duke Antoneli,1,1,1,1,0,NA,NA,2013-14,WakeForest
Total,104,0.125,0.109,0.528,0.028999999999999998,0.032,0.4,2013-14,WakeForest
