name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Andrew McCarthy,34,0.24600000000000002,0.235,0.613,0.035,0.028999999999999998,0.33299999999999996,2011-12
Dockery Walker,17,0.179,0.17,0.529,0,0,NA,2011-12
Tyler Ponticelli,9,0.114,0.15,0.75,0.036000000000000004,0,0,2011-12
Stephen Albrecht,7,0.138,0.125,0.5,0.032,0.037000000000000005,0.33299999999999996,2011-12
Jon Schmidt,5,0.16699999999999998,0,0,0.111,0,0,2011-12
Josh Biber,5,0.222,0.14300000000000002,0.25,0.16699999999999998,0.5,1,2011-12
Sean McGonagill,2,0.011000000000000001,0,0,0.01,0,0,2011-12
Matt Sullivan,1,0.02,0,0,0,0,NA,2011-12
Tellef Lundevall,1,0,0,NA,0.048,0.2,1,2011-12
Total,81,0.132,0.132,0.529,0.021,0.024,0.364,2011-12
