shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.332,0.603,0.08800000000000001,0.6609999999999999,2011-12
2pt Jumpers,0.341,0.369,0.04,0.384,2011-12
3pt Shots,0.327,0.392,0.006999999999999999,0.39399999999999996,2011-12
