shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.33299999999999996,0.614,0.10400000000000001,0.6859999999999999,2013-14,UCLA
2pt Jumpers,0.252,0.316,0.059000000000000004,0.335,2013-14,UCLA
3pt Shots,0.41600000000000004,0.344,0.008,0.34700000000000003,2013-14,UCLA
