name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Tre King,20,0.257,0.171,0.389,0.04,0,0,2018-19,EasternKy.
Nick Mayo,20,0.126,0.14800000000000002,0.765,0.009000000000000001,0,0,2018-19,EasternKy.
Lachlan Anderson,18,0.28600000000000003,0.256,0.556,0,0,NA,2018-19,EasternKy.
Kelvin Robinson,12,0.113,0.111,0.545,0,0,NA,2018-19,EasternKy.
Jordan  Oakley,12,0.218,0.182,0.5,0,0,NA,2018-19,EasternKy.
Peyton Broughton,11,0.294,0.294,0.5,0.055999999999999994,0,0,2018-19,EasternKy.
Jomaru Brown,10,0.069,0.06,0.5,0.017,0.02,0.5,2018-19,EasternKy.
Houston  King,6,0.312,0.14300000000000002,0.2,0.036000000000000004,0.125,1,2018-19,EasternKy.
Dujuanta Weaver,4,0.14300000000000002,0.182,0.667,0,0,NA,2018-19,EasternKy.
Pedro  Bradshaw,3,0.273,0.375,1,0,0,NA,2018-19,EasternKy.
Total,116,0.161,0.15,0.5429999999999999,0.013000000000000001,0.009000000000000001,0.25,2018-19,EasternKy.
