shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.45899999999999996,0.5720000000000001,0.096,0.632,2013-14
2pt Jumpers,0.184,0.292,0.046,0.306,2013-14
3pt Shots,0.35700000000000004,0.366,0.006999999999999999,0.369,2013-14
