name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tidell Pierre,46,0.285,0.271,0.442,0.071,0.091,0.33299999999999996,2016-17
Mustafa Jones,19,0.12,0.149,0.733,0.028999999999999998,0.02,0.25,2016-17
Tafari Whittingham,15,0.20800000000000002,0.257,0.6,0,0,NA,2016-17
Khalen Cumberlander,10,0.055999999999999994,0.059000000000000004,0.6,0,0,NA,2016-17
Austin Nehls,9,0.099,0.122,0.7140000000000001,0,0,NA,2016-17
Tyson Batiste,4,0.059000000000000004,0.133,1,0,0,NA,2016-17
Donyell Marshall,2,0.33299999999999996,0.33299999999999996,0.5,NA,NA,NA,2016-17
Kevin Seymour,1,0,0,NA,0.036000000000000004,0,0,2016-17
Harrison Kay,1,0.111,0.25,1,0,0,NA,2016-17
Total,107,0.128,0.141,0.5770000000000001,0.019,0.015,0.25,2016-17
