name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Stanley Jr. Davis,26,0.147,0.16699999999999998,0.636,0.031,0.02,0.25,2018-19,MorganSt.
Malik Miller,21,0.22899999999999998,0.261,0.632,0.059000000000000004,0.1,0.5,2018-19,MorganSt.
David Syfax,16,0.154,0.149,0.5,0.026000000000000002,0,0,2018-19,MorganSt.
Lapri McCray-Pace,15,0.278,0.387,0.8,0,0,NA,2018-19,MorganSt.
Jordan  Little,14,0.21,0.2,0.5379999999999999,0.028999999999999998,0,0,2018-19,MorganSt.
Victor  Curry,14,0.375,0.35700000000000004,0.41700000000000004,0.087,0,0,2018-19,MorganSt.
Kyson Rawls,4,0.095,0.1,0.5,0,0,NA,2018-19,MorganSt.
Martez Cameron,4,0.027000000000000003,0.036000000000000004,0.5,0.021,0,0,2018-19,MorganSt.
Devonish-Prince Sherwyn,4,0.040999999999999995,0.1,1,0.006,0.017,1,2018-19,MorganSt.
Tyler Streeter,3,0.115,0.214,1,0,0,NA,2018-19,MorganSt.
Antonio Gillespie,2,0.33299999999999996,0.5,1,0,0,NA,2018-19,MorganSt.
Isaiah  Burke,1,0.024,0,0,0,0,NA,2018-19,MorganSt.
Total,124,0.151,0.184,0.62,0.02,0.013000000000000001,0.214,2018-19,MorganSt.
