name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ako Kaluna,17,0.079,0.105,0.8,0.062,0.062,0.28600000000000003,2015-16,NorthernAriz.
Felix Rivera-Vega,15,0.28300000000000003,0.276,0.615,0.14300000000000002,0,0,2015-16,NorthernAriz.
Corey Brown,14,0.259,0.231,0.643,0,0,NA,2015-16,NorthernAriz.
Torry Johnson,11,0.076,0.062,0.444,0.05,0.083,0.5,2015-16,NorthernAriz.
Marcus DeBerry,6,0.115,0.188,1,0.038,0.067,0.5,2015-16,NorthernAriz.
Kris Yanku,5,0.034,0.076,1,0,0,NA,2015-16,NorthernAriz.
Mike Green,3,0,0,NA,0.028999999999999998,0.045,0.5,2015-16,NorthernAriz.
Isaiah Thomas,3,0.10300000000000001,0.053,0.33299999999999996,0,0,NA,2015-16,NorthernAriz.
Jordyn Martin,2,0.091,0.125,1,0.14300000000000002,0,0,2015-16,NorthernAriz.
Junior Searcy,1,0.16699999999999998,0.25,1,0,0,NA,2015-16,NorthernAriz.
Total,77,0.094,0.114,0.6779999999999999,0.034,0.039,0.312,2015-16,NorthernAriz.
