name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Aaric Murray,37,0.146,0.157,0.778,0.042,0.053,0.444,2013-14,TexasSouthern
Aaron Clayborn,26,0.233,0.26899999999999996,0.7,0.188,0.111,0.16699999999999998,2013-14,TexasSouthern
Jose Rodriguez,16,0.083,0.077,0.583,0.053,0.043,0.25,2013-14,TexasSouthern
D'Angelo Scott,15,0.115,0.141,0.909,0.111,0,0,2013-14,TexasSouthern
Madarious Gibbs,6,0.037000000000000005,0.040999999999999995,0.75,0.036000000000000004,0.055999999999999994,0.5,2013-14,TexasSouthern
D'Aris Scarver,4,0.032,0.043,1,0.037000000000000005,0.08,0.667,2013-14,TexasSouthern
Lawrence Johnson-Danner,3,0.125,0.2,1,0,0,NA,2013-14,TexasSouthern
Raymond Penn,2,0,0,NA,0.036000000000000004,0,0,2013-14,TexasSouthern
Tyree Bynum,1,0,0,NA,0.16699999999999998,1,1,2013-14,TexasSouthern
Christian McCoggle,1,0,NA,NA,0.5,NA,0,2013-14,TexasSouthern
Vicktor Arnick,1,0.2,0.33299999999999996,1,0,NA,NA,2013-14,TexasSouthern
Total,112,0.111,0.125,0.753,0.055999999999999994,0.057,0.32299999999999995,2013-14,TexasSouthern
