name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Malik Ellison,22,0.10099999999999999,0.068,0.4,0.008,0,0,2019-20
Hunter Marks,10,0.075,0.098,0.75,0,0,NA,2019-20
Moses Flowers,7,0.035,0.061,1,0.019,0,0,2019-20
Miroslav Stafl,7,0.054000000000000006,0.068,0.833,0.015,0,0,2019-20
Traci Carter,6,0.07,0.067,0.4,0.009000000000000001,0,0,2019-20
D.J. Mitchell,2,0.062,0,0,0,0,NA,2019-20
Romain Boxus,2,0.2,0,0,0,0,NA,2019-20
Nikola Colovic,1,0,0,NA,1,NA,0,2019-20
PJ Henry,1,0.023,0,0,0,0,NA,2019-20
Total,58,0.071,0.063,0.511,0.011000000000000001,0,0,2019-20
