name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
James Farr,59,0.389,0.349,0.569,0.064,0.05,0.375,2015-16
Jalen Reynolds,35,0.209,0.20199999999999999,0.645,0.045,0.038,0.25,2015-16
Trevon Bluiett,17,0.16,0.17800000000000002,0.5329999999999999,0.018000000000000002,0,0,2015-16
J.P. Macura,16,0.14800000000000002,0.14,0.583,0.067,0.048,0.33299999999999996,2015-16
Sean O'Mara,11,0.22,0.17600000000000002,0.545,0,0,NA,2015-16
Edmond Sumner,10,0.061,0.062,0.5,0.047,0,0,2015-16
Kaiser Gates,9,0.36,0.267,0.444,0,0,NA,2015-16
Myles Davis,7,0.038,0.08,1,0.055,0.095,0.667,2015-16
Austin Larry,5,0.10800000000000001,0.062,0.25,0.083,0,0,2015-16
Makinde London,3,0.429,0,0,NA,NA,NA,2015-16
Remy Abell,2,0.018000000000000002,0.033,1,0.027000000000000003,0,0,2015-16
Total,174,0.18,0.177,0.5579999999999999,0.045,0.033,0.292,2015-16
