name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Thomas Bryant,29,0.136,0.13699999999999998,0.75,0.128,0.095,0.4,2015-16
Max Bielfeldt,21,0.18100000000000002,0.16399999999999998,0.588,0.066,0.13,0.75,2015-16
O.G. Anunoby,19,0.243,0.20800000000000002,0.556,0.077,0.2,1,2015-16
Troy Williams,17,0.079,0.083,0.667,0.037000000000000005,0.062,0.5,2015-16
Blackmon James,9,0.13,0.14300000000000002,0.5710000000000001,0.111,0.25,1,2015-16
Collin Hartman,8,0.128,0.07400000000000001,0.4,0.083,0,0,2015-16
Juwan Morgan,7,0.318,0.28600000000000003,0.5710000000000001,0,0,NA,2015-16
Kevin Yogi Ferrell,6,0.032,0.055,1,0.009000000000000001,0.023,1,2015-16
Robert Johnson,5,0.059000000000000004,0.07400000000000001,0.667,0.045,0.16699999999999998,1,2015-16
Ryan Burton,2,1,NA,0,0,0,NA,2015-16
Nick Zeisloft,1,0,0,NA,0,0,NA,2015-16
Tim Priller,1,1,1,1,NA,NA,NA,2015-16
Total,125,0.122,0.121,0.637,0.049,0.078,0.611,2015-16
