shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.39,0.586,0.102,0.653,2013-14,Oklahoma
2pt Jumpers,0.261,0.342,0.05,0.36,2013-14,Oklahoma
3pt Shots,0.349,0.342,0.004,0.344,2013-14,Oklahoma
