name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ryan Spangler,31,0.22,0.204,0.655,0.037000000000000005,0.105,1,2013-14
Buddy Hield,26,0.147,0.165,0.7,0.07,0.095,0.4,2013-14
Cameron Clark,15,0.085,0.1,0.625,0.026000000000000002,0.019,0.33299999999999996,2013-14
D.J. Bennett,10,0.2,0.24100000000000002,0.875,0.111,0.25,0.5,2013-14
Isaiah Cousins,10,0.14,0.1,0.375,0.015,0.018000000000000002,0.5,2013-14
Tyler Neal,8,0.156,0.192,0.7140000000000001,0,0,NA,2013-14
Frank Booker,7,0.35700000000000004,0,0,0.16699999999999998,0,0,2013-14
Jordan Woodard,2,0.011000000000000001,0.027000000000000003,1,0.013999999999999999,0,0,2013-14
Je'Lon Hornbeak,1,0.028999999999999998,0.042,1,0,0,NA,2013-14
Total,110,0.134,0.14400000000000002,0.632,0.03,0.033,0.42100000000000004,2013-14
